"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0004383","guanylate cyclase activity","2/265","11/28366",0.181818181818182,19.4620926243568,5.94724576466335,0.00452343552535007,0.0425202939382907,0.0310597030404604,"Gucy1a1/Gucy1b1",2,"MF"
"GO:0050786","RAGE receptor binding","2/265","11/28366",0.181818181818182,19.4620926243568,5.94724576466335,0.00452343552535007,0.0425202939382907,0.0310597030404604,"Hmgb1/S100b",2,"MF"
"GO:0097177","mitochondrial ribosome binding","2/265","11/28366",0.181818181818182,19.4620926243568,5.94724576466335,0.00452343552535007,0.0425202939382907,0.0310597030404604,"C1qbp/Ndufab1",2,"MF"
"GO:0141109","transporter activator activity","2/265","11/28366",0.181818181818182,19.4620926243568,5.94724576466335,0.00452343552535007,0.0425202939382907,0.0310597030404604,"Akt1/Atp6ap1",2,"MF"
"GO:0019905","syntaxin binding","4/265","72/28366",0.0555555555555556,5.94675052410901,4.08124367460363,0.00465859673896481,0.0431273122349621,0.0315031103241001,"Cav1/Stx8/Vamp2/Vamp8",4,"MF"
"GO:0004721","phosphoprotein phosphatase activity","6/265","166/28366",0.036144578313253,3.86897022050466,3.60005365618899,0.0048103904300897,0.0438678888475344,0.0320440776489872,"Acp3/Dusp3/Ptk2/Ptp4a1/Ptpmt1/Tab1",6,"MF"
"GO:0005200","structural constituent of cytoskeleton","4/265","74/28366",0.0540540540540541,5.78602753697093,4.00324962512998,0.00513541993220121,0.04394960925359,0.0321037717693551,"Des/Mybpc2/Tpm1/Tpm2",4,"MF"
"GO:0051536","iron-sulfur cluster binding","4/265","74/28366",0.0540540540540541,5.78602753697093,4.00324962512998,0.00513541993220121,0.04394960925359,0.0321037717693551,"Bola2/Isca2/Nfu1/Nubpl",4,"MF"
"GO:0016247","channel regulator activity","6/265","169/28366",0.0355029585798817,3.80029027576197,3.54567067814236,0.00524305424791279,0.04394960925359,0.0321037717693551,"Akt1/Cav1/Fxyd2/Lamp2/Stx8/Vamp8",6,"MF"
"GO:0004016","adenylate cyclase activity","2/265","12/28366",0.166666666666667,17.840251572327,5.66611616415499,0.00539479655322299,0.04394960925359,0.0321037717693551,"Gucy1a1/Gucy1b1",2,"MF"
"GO:0016832","aldehyde-lyase activity","2/265","12/28366",0.166666666666667,17.840251572327,5.66611616415499,0.00539479655322299,0.04394960925359,0.0321037717693551,"Aldoa/Aldoart2",2,"MF"
"GO:0016840","carbon-nitrogen lyase activity","2/265","12/28366",0.166666666666667,17.840251572327,5.66611616415499,0.00539479655322299,0.04394960925359,0.0321037717693551,"Hal/Pam",2,"MF"
"GO:0016846","carbon-sulfur lyase activity","2/265","12/28366",0.166666666666667,17.840251572327,5.66611616415499,0.00539479655322299,0.04394960925359,0.0321037717693551,"Kyat3/Scly",2,"MF"
"GO:0017081","chloride channel regulator activity","2/265","12/28366",0.166666666666667,17.840251572327,5.66611616415499,0.00539479655322299,0.04394960925359,0.0321037717693551,"Stx8/Vamp8",2,"MF"
"GO:0030016","myofibril","17/277","260/28779",0.0653846153846154,6.79315467925576,9.25054185814195,7.38515191398578e-10,1.28820225758334e-07,8.7241598674636e-08,"Aldoa/Atp2a1/Des/Mybpc2/Myh11/Myh4/Myl9/Palld/Pdlim5/Ppp1r12b/Pygm/Rpl4/Sorbs2/Sri/Tnnc2/Tpm1/Tpm2",17,"CC"
"GO:0042641","actomyosin","12/277","111/28779",0.108108108108108,11.2319250658601,10.6476229384902,8.43364434515972e-10,1.28820225758334e-07,8.7241598674636e-08,"Coro2b/Cttnbp2nl/Lurap1/Myh11/Myl9/Mylk/Palld/Pdlim5/Ppp1r12b/Ptk2/Tpm1/Tpm3",12,"CC"
"GO:0032432","actin filament bundle","12/277","112/28779",0.107142857142857,11.1316400206292,10.5908339691039,9.36553612432217e-10,1.28820225758334e-07,8.7241598674636e-08,"Cfl1/Coro2b/Cttnbp2nl/Myh11/Myl9/Mylk/Palld/Pdlim5/Ppp1r12b/Ptk2/Tpm1/Tpm3",12,"CC"
"GO:0043292","contractile muscle fiber","17/277","269/28779",0.0631970260223048,6.56587441117657,9.04156179365454,1.24164073020081e-09,1.28820225758334e-07,8.7241598674636e-08,"Aldoa/Atp2a1/Des/Mybpc2/Myh11/Myh4/Myl9/Palld/Pdlim5/Ppp1r12b/Pygm/Rpl4/Sorbs2/Sri/Tnnc2/Tpm1/Tpm2",17,"CC"
"GO:0001725","stress fiber","11/277","102/28779",0.107843137254902,11.2043958377575,10.1777796811124,4.42365189159915e-09,3.05969255835608e-07,2.07213167553855e-07,"Coro2b/Cttnbp2nl/Myh11/Myl9/Mylk/Palld/Pdlim5/Ppp1r12b/Ptk2/Tpm1/Tpm3",11,"CC"
"GO:0097517","contractile actin filament bundle","11/277","102/28779",0.107843137254902,11.2043958377575,10.1777796811124,4.42365189159915e-09,3.05969255835608e-07,2.07213167553855e-07,"Coro2b/Cttnbp2nl/Myh11/Myl9/Mylk/Palld/Pdlim5/Ppp1r12b/Ptk2/Tpm1/Tpm3",11,"CC"
"GO:0001726","ruffle","14/277","196/28779",0.0714285714285714,7.42109334708613,8.89233131227702,7.79559477088376e-09,4.62167404273823e-07,3.12996060725709e-07,"Akt2/Arhgap18/Cfl1/Coro1c/Dnm2/Eef1a1/Myadm/Nme2/Palld/Plekha1/Podxl/Rock1/S100b/Tpm1",14,"CC"
"GO:0030017","sarcomere","15/277","234/28779",0.0641025641025641,6.65995556789781,8.57015048193658,9.82760387174857e-09,5.09806950846957e-07,3.45259241283799e-07,"Aldoa/Atp2a1/Des/Mybpc2/Myl9/Palld/Pdlim5/Ppp1r12b/Pygm/Rpl4/Sorbs2/Sri/Tnnc2/Tpm1/Tpm2",15,"CC"
"GO:0031252","cell leading edge","21/277","485/28779",0.0432989690721649,4.49855967843984,7.66029512784738,1.24044973684039e-08,5.71985156431958e-07,3.87368514311561e-07,"Abi2/Akt2/Apbb1/Arhgap18/Cdh2/Cfl1/Coro1c/Cttnbp2nl/Dnm2/Eef1a1/Myadm/Mylk/Nme2/Palld/Plekha1/Podxl/Ptk2/Rock1/S100b/Sorbs2/Tpm1",21,"CC"
"GO:0030027","lamellipodium","14/277","221/28779",0.0633484162895928,6.58160314945195,8.21152308260738,3.57059441350038e-08,1.48179668160266e-06,1.00352495621537e-06,"Abi2/Apbb1/Cdh2/Cfl1/Coro1c/Cttnbp2nl/Dnm2/Mylk/Nme2/Palld/Podxl/Ptk2/Rock1/Sorbs2",14,"CC"
"GO:0030667","secretory granule membrane","9/277","119/28779",0.0756302521008403,7.8576282498559,7.38995590273048,2.39203562883278e-06,9.02449805423278e-05,6.11170825740051e-05,"Abcc4/Cav1/Lamp2/Mfge8/Pam/Sri/Sun1/Vamp2/Vamp8",9,"CC"
"GO:0005938","cell cortex","15/277","365/28779",0.0410958904109589,4.26967014489887,6.1975024448418,2.97878734138484e-06,0.000103016395556226,6.97663351008554e-05,"Akt2/Capza1/Capza2/Cav1/Cdh2/Cfl1/Coro1c/Eef1a1/Fga/Gucy1b1/Myadm/Myl9/Ptk2/Spire2/Tpm3",15,"CC"
"GO:0031674","I band","10/277","165/28779",0.0606060606060606,6.29668526419429,6.72650352087014,4.88907054598414e-06,0.000156074175121801,0.000105698934071074,"Aldoa/Atp2a1/Des/Myl9/Palld/Pdlim5/Ppp1r12b/Pygm/Sorbs2/Sri",10,"CC"
"GO:0045121","membrane raft","14/277","344/28779",0.0406976744186047,4.22829737217698,5.9382524743388,7.12749491499797e-06,0.000210578015698584,0.00014261085654159,"Cav1/Cd36/Cdh2/Coro1c/Emp2/Erlin2/Hmgb1/Lamp2/Myadm/Podxl/Ppt1/Ptgis/Rtn4rl2/Smpd2",14,"CC"
"GO:0098857","membrane microdomain","14/277","346/28779",0.0404624277456647,4.20385634690428,5.91060943631777,7.61125357946689e-06,0.000210578015698584,0.00014261085654159,"Cav1/Cd36/Cdh2/Coro1c/Emp2/Erlin2/Hmgb1/Lamp2/Myadm/Podxl/Ppt1/Ptgis/Rtn4rl2/Smpd2",14,"CC"
"GO:0005882","intermediate filament","9/277","143/28779",0.0629370629370629,6.5388654666633,6.5458368908185,1.07854393012436e-05,0.000279747331876005,0.000189454756146844,"Csnk1a1/Des/Krt14/Krt17/Krt6a/Krt76/Krt78/Krt79/Nme2",9,"CC"
"GO:0045095","keratin filament","6/277","53/28779",0.113207547169811,11.7617328519856,7.7306335018565,1.18302462482027e-05,0.000288797187823772,0.000195583637663784,"Csnk1a1/Krt14/Krt6a/Krt76/Krt78/Krt79",6,"CC"
"GO:0030018","Z disc","9/277","149/28779",0.0604026845637584,6.27555544787149,6.36477672003083,1.50079481397839e-05,0.000346016582111684,0.000234334628849257,"Aldoa/Des/Myl9/Palld/Pdlim5/Ppp1r12b/Pygm/Sorbs2/Sri",9,"CC"
"GO:0062023","collagen-containing extracellular matrix","14/277","391/28779",0.0358056265984655,3.72003656273371,5.33861058321799,2.96289661586143e-05,0.000647158997674997,0.000438278889991691,"Bgn/Col6a6/Cstb/Ecm1/Efemp2/Fbn1/Fga/Itih4/Lgals3/Mfap4/Mfge8/Pf4/Thbs1/Tnc",14,"CC"
"GO:0022627","cytosolic small ribosomal subunit","5/277","43/28779",0.116279069767442,12.0808496347914,7.16847298161611,5.68621409758737e-05,0.00113378154312528,0.000767836834532531,"Rps19/Rps23/Rps26/Rps7/Rps9",5,"CC"
"GO:0022626","cytosolic ribosome","8/277","138/28779",0.0579710144927536,6.0229163396641,5.83087753466707,6.00326389588616e-05,0.00113378154312528,0.000767836834532531,"Apod/Eef1a1/Rpl4/Rps19/Rps23/Rps26/Rps7/Rps9",8,"CC"
"GO:0032587","ruffle membrane","7/277","102/28779",0.0686274509803922,7.13007007857295,6.11408099817553,6.01040818042318e-05,0.00113378154312528,0.000767836834532531,"Akt2/Cfl1/Coro1c/Dnm2/Eef1a1/Plekha1/Tpm1",7,"CC"
"GO:0045111","intermediate filament cytoskeleton","9/277","180/28779",0.05,5.19476534296029,5.56545942259236,6.63135953321607e-05,0.00119652791577594,0.00081033089032892,"Csnk1a1/Des/Krt14/Krt17/Krt6a/Krt76/Krt78/Krt79/Nme2",9,"CC"
"GO:0016528","sarcoplasm","7/277","110/28779",0.0636363636363636,6.611519527404,5.81303676369148,9.70291622006226e-05,0.0016777959297191,0.0011362625573494,"Akt2/Atp2a1/Calu/Mb/Pygm/Sri/Thbs1",7,"CC"
"GO:0031672","A band","5/277","49/28779",0.102040816326531,10.6015619244088,6.63139099199322,0.000107464786141247,0.00178391544994469,0.00120813043788265,"Aldoa/Atp2a1/Mybpc2/Ppp1r12b/Rpl4",5,"CC"
"GO:0015935","small ribosomal subunit","6/277","79/28779",0.0759493670886076,7.89078279943335,6.04607707226413,0.000116234816771204,0.00185528649846345,0.00125646542825553,"Dap3/Rps19/Rps23/Rps26/Rps7/Rps9",6,"CC"
"GO:0098803","respiratory chain complex","7/277","116/28779",0.0603448275862069,6.26954437943483,5.60626677651829,0.000135391108069272,0.00204562143718966,0.00138536695936497,"Cox6b1/Cyc1/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",7,"CC"
"GO:0043197","dendritic spine","10/277","244/28779",0.040983606557377,4.25800437947565,5.03837118212938,0.000138040566179416,0.00204562143718966,0.00138536695936497,"Abi2/Apbb1/Camk2a/Cfl1/Cnn3/Fus/Kif3b/Mtmr2/Ptk2/Sri",10,"CC"
"GO:0016529","sarcoplasmic reticulum","6/277","82/28779",0.0731707317073171,7.60209562384432,5.90205168589776,0.000142947040189157,0.00204562143718966,0.00138536695936497,"Akt2/Atp2a1/Calu/Pygm/Sri/Thbs1",6,"CC"
"GO:0044309","neuron spine","10/277","249/28779",0.0401606425702811,4.17250228350224,4.95659291622655,0.000162771781064311,0.00225167630472297,0.00152491458049723,"Abi2/Apbb1/Camk2a/Cfl1/Cnn3/Fus/Kif3b/Mtmr2/Ptk2/Sri",10,"CC"
"GO:0030863","cortical cytoskeleton","7/277","122/28779",0.0573770491803279,5.9612061312659,5.41357734506491,0.00018522646196664,0.00235229040702207,0.00159305399790715,"Capza1/Capza2/Cdh2/Cfl1/Eef1a1/Myadm/Tpm3",7,"CC"
"GO:0030964","NADH dehydrogenase complex","5/277","55/28779",0.0909090909090909,9.44502789629144,6.18005720367645,0.000187049598630671,0.00235229040702207,0.00159305399790715,"Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",5,"CC"
"GO:0045271","respiratory chain complex I","5/277","55/28779",0.0909090909090909,9.44502789629144,6.18005720367645,0.000187049598630671,0.00235229040702207,0.00159305399790715,"Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",5,"CC"
"GO:0001527","microfibril","3/277","13/28779",0.230769230769231,23.9758400444321,8.16837858260565,0.000234878752072817,0.00286690241500644,0.00194156739329542,"Efemp2/Fbn1/Mfap4",3,"CC"
"GO:0005884","actin filament","7/277","129/28779",0.0542635658914729,5.63772982956931,5.20439808084303,0.000261087477162476,0.00309575151492651,0.00209655207225207,"Abi2/Palld/Pdlim5/Ptges3/Tpm1/Tpm2/Tpm3",7,"CC"
"GO:0005791","rough endoplasmic reticulum","5/277","63/28779",0.0793650793650794,8.24565927454014,5.67569083668432,0.000355013846575661,0.00409252073135832,0.00277159932852929,"Arl6ip1/Hgfac/Rpl4/Rps23/Rps26",5,"CC"
"GO:0042383","sarcolemma","8/277","186/28779",0.043010752688172,4.46861534878304,4.67859306026246,0.000464825241180915,0.00521358040783999,0.00353082046643825,"Bgn/Cav1/Cd36/Cdh2/Des/Mlip/Ptk2/Sri",8,"CC"
"GO:1990229","iron-sulfur cluster assembly complex","3/277","17/28779",0.176470588235294,18.3344659163304,7.04787034206339,0.000542752488276077,0.00592742849038347,0.00401426355594772,"Bola2/Isca2/Ndufab1",3,"CC"
"GO:1905360","GTPase complex","4/277","41/28779",0.0975609756097561,10.1361274984591,5.77109642437292,0.000642642636428012,0.0068206252096117,0.00461916786548212,"Gna11/Gna13/Rraga/Rragc",4,"CC"
"GO:0098685","Schaffer collateral - CA1 synapse","7/277","151/28779",0.0463576158940397,4.81633872857245,4.63524191203799,0.000673844900226698,0.0068206252096117,0.00461916786548212,"Apbb1/Camk2a/Dpysl2/Fbxl20/Nptn/Rock1/Trio",7,"CC"
"GO:1990204","oxidoreductase complex","7/277","151/28779",0.0463576158940397,4.81633872857245,4.63524191203799,0.000673844900226698,0.0068206252096117,0.00461916786548212,"Cox6b1/Cyc1/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",7,"CC"
"GO:0032040","small-subunit processome","5/277","75/28779",0.0666666666666667,6.92635379061372,5.06616716904191,0.000793819238286779,0.00784369009259556,0.00531202347424988,"Exosc10/Rps19/Rps23/Rps7/Rps9",5,"CC"
"GO:0031091","platelet alpha granule","3/277","21/28779",0.142857142857143,14.8421866941723,6.2555792569007,0.0010317699681188,0.00972110377112908,0.00658347420898279,"Fga/Pf4/Thbs1",3,"CC"
"GO:0005840","ribosome","9/277","262/28779",0.0343511450381679,3.56892275470554,4.11796161641448,0.00105029465284435,0.00972110377112908,0.00658347420898279,"Apod/Dap3/Eef1a1/Rpl4/Rps19/Rps23/Rps26/Rps7/Rps9",9,"CC"
"GO:0030175","filopodium","6/277","119/28779",0.0504201680672269,5.23841883323727,4.56742872808598,0.0010540955896405,0.00972110377112908,0.00658347420898279,"Abi2/Acp3/Apbb1/Cfl1/Palld/Podxl",6,"CC"
"GO:0030055","cell-substrate junction","8/277","214/28779",0.0373831775700935,3.88393670501704,4.17453414612025,0.00115755962766122,0.0104039907750596,0.00704594936446648,"Cav1/Cfl1/Coro2b/Erbin/Palld/Ptk2/Sorbs2/Tgfb1i1",8,"CC"
"GO:0005774","vacuolar membrane","11/277","378/28779",0.0291005291005291,3.02340840066472,3.9038682599355,0.00117828329259711,0.0104039907750596,0.00704594936446648,"Acp3/Gaa/Lamp2/Mtmr2/Ppt1/Rraga/Rragc/Sbf2/Stx8/Ubxn6/Vamp8",11,"CC"
"GO:0031201","SNARE complex","4/277","49/28779",0.0816326530612245,8.481249539527,5.16698128865401,0.00126597138923468,0.0109453776360915,0.00741259563433465,"Stx18/Stx8/Vamp2/Vamp8",4,"CC"
"GO:0005865","striated muscle thin filament","3/277","23/28779",0.130434782608696,13.5515617642442,5.93649312036742,0.00135449588434492,0.0112423158400629,0.00761369265515989,"Tnnc2/Tpm1/Tpm2",3,"CC"
"GO:0032982","myosin filament","3/277","23/28779",0.130434782608696,13.5515617642442,5.93649312036742,0.00135449588434492,0.0112423158400629,0.00761369265515989,"Mybpc2/Myh11/Myh4",3,"CC"
"GO:0045335","phagocytic vesicle","6/277","131/28779",0.0458015267175573,4.75856367294072,4.25052844175471,0.0017255883836335,0.0140415525334883,0.00950943443612268,"Cdc42ep2/Dnm2/Fmnl1/Lamp2/Stx8/Vamp8",6,"CC"
"GO:0014069","postsynaptic density","12/277","464/28779",0.0258620689655172,2.68694759118636,3.61147671048985,0.00193815951876592,0.0152425452861444,0.0103227890714028,"Camk1/Camk2a/Cdh2/Cfl1/Dnm2/Dpysl2/Eif3a/Mtmr2/Nptn/Pdlim5/Rpl4/Rps19",12,"CC"
"GO:0016460","myosin II complex","3/277","26/28779",0.115384615384615,11.9879200222161,5.52577379175798,0.00194663831365218,0.0152425452861444,0.0103227890714028,"Myh11/Myh4/Myl9",3,"CC"
"GO:0036379","myofilament","3/277","27/28779",0.111111111111111,11.5439229843562,5.40359259725827,0.00217449452826142,0.0167113931338609,0.0113175446207758,"Tnnc2/Tpm1/Tpm2",3,"CC"
"GO:0010494","cytoplasmic stress granule","5/277","98/28779",0.0510204081632653,5.30078096220438,4.20431975570703,0.00261221826147022,0.0197103741547299,0.0133485603026325,"Atxn2l/G3bp2/Mcrip1/Rock1/Ssb",5,"CC"
"GO:0044853","plasma membrane raft","6/277","144/28779",0.0416666666666667,4.32897111913357,3.94798233257642,0.00277516580725867,0.0205659608930777,0.0139279938071065,"Cav1/Cd36/Cdh2/Coro1c/Ptgis/Smpd2",6,"CC"
"GO:0045178","basal part of cell","10/277","362/28779",0.0276243093922652,2.87003610108303,3.5297803662495,0.00283621383070784,0.0206496270130483,0.0139846554533517,"Abca8a/Abcc4/Cav1/Cdh2/Dstyk/Erbin/Fxyd2/Krt14/Ptk2/Vamp8",10,"CC"
"GO:0032279","asymmetric synapse","12/277","488/28779",0.0245901639344262,2.55480262768539,3.41502233471626,0.00292286197311614,0.0209135813593655,0.0141634146428677,"Camk1/Camk2a/Cdh2/Cfl1/Dnm2/Dpysl2/Eif3a/Mtmr2/Nptn/Pdlim5/Rpl4/Rps19",12,"CC"
"GO:0016323","basolateral plasma membrane","9/277","308/28779",0.0292207792207792,3.03590182380796,3.54130514010359,0.0031466915296491,0.0221335082170233,0.0149895921216112,"Abca8a/Abcc4/Cav1/Cdh2/Dstyk/Erbin/Fxyd2/Ptk2/Vamp8",9,"CC"
"GO:0005925","focal adhesion","7/277","200/28779",0.035,3.6363357400722,3.68828711760309,0.00335887947581372,0.0230279728069554,0.0155953550778874,"Cav1/Cfl1/Coro2b/Palld/Ptk2/Sorbs2/Tgfb1i1",7,"CC"
"GO:0005901","caveola","5/277","105/28779",0.0476190476190476,4.94739556472408,3.99478746701609,0.00351827311802938,0.0230279728069554,0.0155953550778874,"Cav1/Cd36/Coro1c/Ptgis/Smpd2",5,"CC"
"GO:0098791","Golgi apparatus subcompartment","10/277","375/28779",0.0266666666666667,2.77054151624549,3.40223664004216,0.00363961616994395,0.0230279728069554,0.0155953550778874,"Acp3/Dnm2/Dop1b/Lamp2/Nucb2/Pam/Scamp2/Scoc/Stx8/Vamp2",10,"CC"
"GO:0016607","nuclear speck","11/277","438/28779",0.0251141552511416,2.60924286632709,3.34567370919474,0.00368238315080408,0.0230279728069554,0.0155953550778874,"Alyref/Apbb1/Arhgap18/Atxn2l/Cops4/Csnk1a1/Erbin/Gcat/Ndufb1/Sf3a3/Tab1",11,"CC"
"GO:0005802","trans-Golgi network","8/277","259/28779",0.0308880308880309,3.2091214473886,3.52068552158108,0.00377671769687268,0.0230279728069554,0.0155953550778874,"Dnm2/Dop1b/Lamp2/Pam/Scamp2/Scoc/Stx8/Vamp2",8,"CC"
"GO:0005765","lysosomal membrane","9/277","317/28779",0.028391167192429,2.94970902754843,3.44111547997137,0.00379965582374563,0.0230279728069554,0.0155953550778874,"Acp3/Gaa/Lamp2/Ppt1/Rraga/Rragc/Stx8/Ubxn6/Vamp8",9,"CC"
"GO:0098852","lytic vacuole membrane","9/277","317/28779",0.028391167192429,2.94970902754843,3.44111547997137,0.00379965582374563,0.0230279728069554,0.0155953550778874,"Acp3/Gaa/Lamp2/Ppt1/Rraga/Rragc/Stx8/Ubxn6/Vamp8",9,"CC"
"GO:0031256","leading edge membrane","7/277","205/28779",0.0341463414634146,3.54764462446069,3.6087997041486,0.00384525133080309,0.0230279728069554,0.0155953550778874,"Akt2/Cfl1/Coro1c/Dnm2/Eef1a1/Plekha1/Tpm1",7,"CC"
"GO:0101019","nucleolar exosome (RNase complex)","2/277","10/28779",0.2,20.7790613718412,6.1670265153416,0.0039474838227486,0.0230279728069554,0.0155953550778874,"Exosc10/Exosc8",2,"CC"
"GO:1902773","GTPase activator complex","2/277","10/28779",0.2,20.7790613718412,6.1670265153416,0.0039474838227486,0.0230279728069554,0.0155953550778874,"Rraga/Rragc",2,"CC"
"GO:1990877","FNIP-folliculin RagC/D GAP","2/277","10/28779",0.2,20.7790613718412,6.1670265153416,0.0039474838227486,0.0230279728069554,0.0155953550778874,"Rraga/Rragc",2,"CC"
"GO:0030684","preribosome","5/277","108/28779",0.0462962962962963,4.80996791014842,3.91060810431087,0.00396832814407921,0.0230279728069554,0.0155953550778874,"Exosc10/Rps19/Rps23/Rps7/Rps9",5,"CC"
"GO:0001533","cornified envelope","4/277","67/28779",0.0597014925373134,6.20270488711676,4.20307743822483,0.00400183956439184,0.0230279728069554,0.0155953550778874,"Krt14/Krt17/Krt78/Lgals3",4,"CC"
"GO:0070062","extracellular exosome","5/277","109/28779",0.0458715596330275,4.76583976418375,3.88323577663546,0.00412708603854293,0.0230279728069554,0.0155953550778874,"Aldoa/Cd9/Lamp2/Podxl/Sri",5,"CC"
"GO:0005769","early endosome","11/277","445/28779",0.0247191011235955,2.56819859651969,3.28669680276921,0.00414385136265292,0.0230279728069554,0.0155953550778874,"Akt2/Dop1b/Hmgb1/Mtmr2/Ptp4a1/Rbsn/Ret/Stx8/Trio/Ubxn6/Vamp8",11,"CC"
"GO:0044391","ribosomal subunit","7/277","208/28779",0.0336538461538462,3.49647667314635,3.56228760760755,0.0041616818325823,0.0230279728069554,0.0155953550778874,"Dap3/Rpl4/Rps19/Rps23/Rps26/Rps7/Rps9",7,"CC"
"GO:0036056","filtration diaphragm","2/277","11/28779",0.181818181818182,18.8900557925829,5.85040219442564,0.004794156746003,0.0258386370076785,0.0174988359696897,"F11r/Podxl",2,"CC"
"GO:0036057","slit diaphragm","2/277","11/28779",0.181818181818182,18.8900557925829,5.85040219442564,0.004794156746003,0.0258386370076785,0.0174988359696897,"F11r/Podxl",2,"CC"
"GO:0099522","cytosolic region","4/277","72/28779",0.0555555555555556,5.7719614921781,3.99670224802822,0.00517456938987425,0.0275313627794592,0.0186452095424619,"Camk2a/Fus/Ppt1/Prkcd",4,"CC"
"GO:0031253","cell projection membrane","10/277","396/28779",0.0252525252525253,2.62361886008095,3.20726653360571,0.00530876605730955,0.0278878216934616,0.0188866160866309,"Akt2/Cd36/Cfl1/Coro1c/Dnm2/Eef1a1/Gna13/Plekha1/Podxl/Tpm1",10,"CC"
"GO:0032839","dendrite cytoplasm","3/277","37/28779",0.0810810810810811,8.42394379939506,4.45460875035399,0.0053819553689146,0.0279188934762445,0.0189076589934237,"Camk2a/Kif3b/Sod1",3,"CC"
"GO:0031074","nucleocytoplasmic transport complex","2/277","12/28779",0.166666666666667,17.3158844765343,5.57296709479572,0.00571659406394363,0.0292887226732915,0.0198353556214808,"Ran/Xpo5",2,"CC"
"GO:0005775","vacuolar lumen","3/277","38/28779",0.0789473684210526,8.20226106783204,4.37967860154825,0.00580219735114926,0.0293647792771578,0.0198868638351329,"Gaa/Hexa/Lamp2",3,"CC"
"GO:0009925","basal plasma membrane","9/277","340/28779",0.0264705882352941,2.75016988744956,3.20033194082133,0.0059549880317991,0.0297749401589955,0.0201646392452804,"Abca8a/Abcc4/Cav1/Cdh2/Dstyk/Erbin/Fxyd2/Ptk2/Vamp8",9,"CC"
"GO:0005916","fascia adherens","2/277","13/28779",0.153846153846154,15.9838933629547,5.32707894002192,0.00671326957519287,0.0327765514553534,0.0221974362424334,"Cdh2/Des",2,"CC"
"GO:0150005","enzyme activator complex","2/277","13/28779",0.153846153846154,15.9838933629547,5.32707894002192,0.00671326957519287,0.0327765514553534,0.0221974362424334,"Rraga/Rragc",2,"CC"
"GO:0000177","cytoplasmic exosome (RNase complex)","2/277","14/28779",0.142857142857143,14.8421866941723,5.10703755944278,0.00778267925410498,0.037173553785097,0.0251752412444411,"Exosc10/Exosc8",2,"CC"
"GO:0005681","spliceosomal complex","7/277","234/28779",0.0299145299145299,3.10797926501898,3.19184475872565,0.00779301007061071,0.037173553785097,0.0251752412444411,"Alyref/Hnrnpf/Lgals3/Lsm8/Rbm17/Sf3a3/Snrpd2",7,"CC"
"GO:1903561","extracellular vesicle","5/277","131/28779",0.0381679389312977,3.9654697274506,3.35362508567782,0.00887332443518712,0.0416088370970848,0.0281789714772902,"Aldoa/Cd9/Lamp2/Podxl/Sri",5,"CC"
"GO:0000176","nuclear exosome (RNase complex)","2/277","15/28779",0.133333333333333,13.8527075812274,4.90849256011483,0.00892334096780856,0.0416088370970848,0.0281789714772902,"Exosc10/Exosc8",2,"CC"
"GO:0030426","growth cone","7/277","242/28779",0.0289256198347107,3.00523614882,3.08817264224008,0.00927710618787684,0.0427777674218765,0.0289706123060013,"Apbb1/Cfl1/Dnm2/Dpysl2/Palld/Tor1a/Tpm3",7,"CC"
"GO:0005852","eukaryotic translation initiation factor 3 complex","2/277","16/28779",0.125,12.9869133574007,4.72805791522172,0.0101337941966102,0.0457122238216656,0.03095792963953,"Eif3a/Eif3l",2,"CC"
"GO:0044754","autolysosome","2/277","16/28779",0.125,12.9869133574007,4.72805791522172,0.0101337941966102,0.0457122238216656,0.03095792963953,"Gaa/Lamp2",2,"CC"
"GO:0099524","postsynaptic cytosol","3/277","47/28779",0.0638297872340425,6.63161533143867,3.80918007053124,0.0104682078195602,0.0467129703776073,0.0316356704903517,"Camk2a/Fus/Prkcd",3,"CC"
"GO:0030427","site of polarized growth","7/277","250/28779",0.028,2.90906859205776,2.98868940035157,0.0109584100335,0.0479324785846534,0.0324615644441407,"Apbb1/Cfl1/Dnm2/Dpysl2/Palld/Tor1a/Tpm3",7,"CC"
"GO:0002080","acrosomal membrane","3/277","48/28779",0.0625,6.49345667870036,3.75511699444176,0.0110879950460885,0.0479324785846534,0.0324615644441407,"Cav1/Mfge8/Sun1",3,"CC"
"GO:0002102","podosome","3/277","48/28779",0.0625,6.49345667870036,3.75511699444176,0.0110879950460885,0.0479324785846534,0.0324615644441407,"Dnm2/Palld/Tpm3",3,"CC"
"GO:0043230","extracellular organelle","5/277","140/28779",0.0357142857142857,3.71054667354306,3.16938139215066,0.0116022281757256,0.0486356029588495,0.0329377450602735,"Aldoa/Cd9/Lamp2/Podxl/Sri",5,"CC"
"GO:0048786","presynaptic active zone","5/277","140/28779",0.0357142857142857,3.71054667354306,3.16938139215066,0.0116022281757256,0.0486356029588495,0.0329377450602735,"C1qbp/Cdh2/Gucy1b1/Nptn/Trio",5,"CC"
