Significant,-log10(p-value),Difference,Gene Name,Number Of Imputations,XIC S03,XIC S03bis,XIC S04,XIC S05,XIC S06,XIC S06bis,XIC S07,XIC S07bis,XIC S08,XIC S09,XIC S10,XIC S11,XIC S11bis,XIC S12,XIC S12bis,XIC S13,XIC S14,XIC S15
,0.042887851,-0.071655716,Acyp1,0,1.658080101,2.259706497,2.081735611,2.61819458,2.697374344,2.547254562,2.48503685,2.55354023,2.050750732,-0.405237198,2.650694847,2.498970985,2.720182419,2.5884161,2.380412102,1.68066597,2.486963272,2.936325073
,0.699015379,0.356217487,Acyp2,0,1.638070107,1.821340561,1.615592957,2.056877136,1.887727737,2.149234772,2.60799408,2.812127113,2.016111374,1.337686539,2.163432121,1.82177639,2.172080994,1.932579994,2.218340874,2.305351257,2.197494507,2.33644104
,1.050895137,0.373093571,Adam10,0,2.203902245,1.87361145,1.806007385,2.296855927,2.754869461,2.481367111,2.799598694,2.415575981,2.121604919,1.834312439,2.519986153,2.539656639,2.518648148,2.503251076,2.297125816,2.426193237,2.112295151,2.93221283
,0.460936545,-0.291710206,Adam11,0,-0.324990273,-0.4361763,-0.905511856,-1.166162491,-1.131753922,-1.399150848,-1.866508484,-0.792555809,-0.65848732,-0.740100861,-0.410885811,-1.658913612,-0.449386597,-0.780068398,-0.777457237,-0.673725128,-1.369808197,-0.555408478
,0.661655681,0.179760763,Adam17,0,-1.535798073,-1.269971848,-1.320932388,-0.889724731,-0.813390732,-1.090559006,-1.217193604,-1.162463188,-1.185474396,-1.239496231,-0.811844826,-0.673493385,-0.959079742,-1.094214439,-0.9366045,-0.69496727,-0.747579575,-0.999912262
,0.753131403,-0.288241012,Adam22,0,1.562310219,1.047773361,0.862459183,0.700452805,0.924022675,0.699533463,0.686199188,0.73816967,0.309141159,0.69704628,1.230942726,1.018622398,1.087593079,0.865696907,0.824044228,0.027643204,0.585546494,1.208820343
,0.161922088,0.064202479,Adam23,0,1.974268913,1.952003479,1.572561264,1.552955627,2.06933403,1.78802681,1.738634109,1.764828682,1.610448837,1.549798965,2.268977165,1.884093285,2.018640518,1.818669319,1.793307304,1.674499512,1.526973724,2.211849213
,0.675337707,0.55937968,Adap1,0,0.676438332,1.309719086,-0.666231155,1.336936951,1.520885468,1.324695587,1.368780136,1.322352409,1.301868439,0.184591293,1.541995049,1.508435249,1.526664734,1.574788094,1.507220268,1.432699203,1.3647995,1.668384552
,0.705473256,0.463759405,Adck1,1,-3.016453266,-2.621593475,-3.481374741,-2.889001846,-3.337751389,-2.532648087,-1.712934494,-2.245282173,-3.29265976,-2.528125763,-2.119023323,-2.856436729,-2.604188919,-2.726399422,-2.536019325,-2.969770432,-2.699127197,-3.045900345
,0.053227568,-0.022166422,Add1,0,3.658537865,3.826625824,3.598773956,3.835876465,3.936319351,4.076467514,3.561807632,3.717864037,3.425878525,3.337583542,3.898589134,3.944907188,3.939491272,3.869637489,3.925309181,3.45658493,3.92376709,3.982261658
,0.209259242,0.080197913,Add2,0,2.899031639,3.056785583,2.749444962,2.906032562,3.212474823,3.174236298,2.641881943,2.851696968,2.993156433,2.629497528,3.378207207,3.249958992,3.313287735,3.009320259,3.050564766,3.040487289,2.949230194,3.410293579
,0.251660115,-0.120291812,Add3,0,2.460404396,2.679046631,1.881954193,2.744281769,2.637468338,2.589048386,2.358917236,2.226761818,2.143661499,1.854940414,2.437111855,2.604920387,2.635227203,2.815405846,2.660553932,2.113349915,2.593296051,2.728610992
,0.255394401,-0.120861632,Adh1,0,1.463675499,1.962827682,1.53531456,2.083927155,1.397850037,1.662401199,1.992628098,2.132475853,1.620925903,1.345518112,1.332222939,1.543910027,1.781713486,2.254675865,2.365609169,1.41642189,1.779226303,1.354228973
,0.031042685,0.058079481,Adh5,0,0.416213036,1.387132645,1.82008934,0.828229904,1.482816696,0.73368454,1.905595779,1.78123951,1.84894371,-1.382362366,1.827052116,1.430291176,1.433408737,1.616436958,1.168520927,1.297981262,1.345432281,1.948312759
,0.44872658,0.898831861,Adh7,5,-3.999017239,-0.85735321,-5.198055267,-0.715358734,-2.099287033,-1.563058853,-1.654953003,-1.493607521,-0.4439888,-3.255529404,-2.044875145,-1.254990578,-4.008433342,-0.493281364,-1.087218285,-3.205271482,-1.075534821,-2.072912216
,0.135109299,0.275035739,Adhfe1,3,-1.333844185,-1.17915535,-3.330909252,-0.563154221,-0.765575409,-0.722503662,-0.633220673,-0.48386097,-0.34264183,-3.13898921,-3.200318336,-0.898135185,-0.616672516,-0.483029366,-0.91420269,-1.585809708,-0.410442352,-1.339580536
,1.933678862,2.832077691,Gcat,7,-3.073850632,-4.696717739,-3.499444962,-4.695445061,-0.755561829,-0.125213623,-0.137830734,0.024577141,-3.743360281,-3.34273839,-0.034880638,-0.779709816,-0.740024567,-0.8435812,-0.753157616,-3.591884613,0.152570724,-0.500104904
,0.544462468,0.185069731,Adissp,0,1.045262337,0.232376099,0.520589828,0.65127182,1.058034897,0.682447433,0.483053207,0.714404106,0.986732483,0.683706284,0.973734856,0.754532814,0.719976425,0.817282677,-0.183959007,1.163543701,0.592626572,1.049739838
,0.017348798,0.009100607,Adk,0,2.255087852,1.802062988,1.176361084,1.726947784,1.765213013,1.878862381,1.511264801,1.616217613,1.997781754,1.782522202,1.69264698,1.591767311,1.720766068,1.514929771,1.773200035,2.212942123,1.689722061,1.660585403
,0.108611865,-0.097482307,Ado,0,0.594637871,1.076623917,-0.447792053,0.630369186,0.392030716,0.775579453,-0.55928421,0.392809868,0.606262207,0.132440567,0.822003365,0.775731087,0.43123436,0.849068642,0.818490028,0.540113449,0.566650391,0.718242645
,0.217703351,-0.429518155,Adpgk,3,-2.93778038,-1.401199341,-1.386737823,-0.935564041,-4.204175949,-1.334255219,-0.891698837,-4.118746758,-1.687664032,-0.90675354,-1.520575523,-0.836251259,-1.172956467,-1.089058876,-1.260081291,-2.158859253,-0.913272858,-1.044942856
,0.597476554,0.155058554,Adprh,0,0.49232769,0.905532837,0.632745743,0.80534935,0.890966415,0.879085541,0.759729385,1.182564735,0.741016388,0.541805267,1.053164482,-0.158400536,0.839036942,0.576714516,0.745652199,0.699577332,0.869127274,1.015060425
,0.124814352,-0.029656104,Adprs,0,1.206019402,0.700889587,1.080101013,0.940607071,0.989486694,1.114179611,0.965171814,0.936135292,0.831964493,0.891426086,0.937373161,1.115736961,0.941545486,1.313691139,1.113787651,1.129056931,0.728868484,0.891176224
,0.580694352,0.338481392,Adsl,0,1.648030281,1.445680618,0.884454727,1.487762451,1.614994049,1.589986801,2.193675995,2.540072441,1.319768906,1.083032608,1.593213081,1.412730217,1.668689728,1.523600578,1.621127129,1.522491455,1.729482651,1.64806366
,0.822393564,1.669066089,Adss1,1,-1.208123207,-0.180286407,-3.533896446,-0.302972794,-0.056243896,0.194070816,2.827774048,2.687232018,-0.441534042,-1.833364487,-0.838709831,0.194458961,0.606952667,0.73766613,0.054875374,0.062656403,0.079425812,-0.040519714
,0.271355277,0.157027279,Adss2,0,0.606715202,1.083961487,0.626049042,1.189565659,1.036722183,1.203712463,0.761722565,0.867661476,0.683887482,0.774105072,1.907389641,0.731593132,0.99682045,0.752932549,1.053807259,0.734992981,0.819770813,1.189086914
,0.460524637,-0.119412661,Aebp1,0,0.207957268,0.184110641,0.037134171,0.315340042,0.201858521,0.056665421,-0.242679596,0.08775425,-0.212945938,0.305107117,0.271300316,0.116986275,0.128005981,0.126584053,0.200358391,-0.333597183,0.301792145,0.079971313
,0.542499107,-0.325652361,Afap1,0,-1.956061363,-1.698358536,-0.924919128,-1.355646133,-1.90769577,-2.1575737,-2.067745209,-2.400162697,-1.709388733,-1.324647903,-1.098576546,-1.855696678,-1.735107422,-1.659737587,-1.286177635,-1.944877625,-1.947067261,-1.51865387
,0.405408384,0.268250227,Afap1l2,0,-0.804926872,-0.71544075,-1.409477234,-1.039777756,0.076826096,-0.451641083,-0.769561768,-1.624619484,-0.722766876,-1.123781204,-0.453543663,-0.493302345,-0.72177124,-0.275773048,-0.817694664,-0.649562836,-0.836683273,-0.773866653
,0.002456188,0.003641299,Afdn,1,-1.068678856,-1.135839462,-1.441116333,-3.877286911,-2.085166931,-1.477798462,-1.991498947,-1.676657677,-2.18390274,-1.923883438,-1.800715446,-1.870476723,-1.794778824,-1.495789528,-1.89854908,-1.572908401,-1.124563217,-1.535074234
,0.571600421,0.500027963,Afg1l,8,-2.907662392,-3.801382065,-4.572756767,-3.049110413,-3.771607876,-3.240936995,-3.242645264,-1.902817726,-3.391775131,-3.415527344,-2.613589287,-4.307856083,-2.844679594,-3.825335026,-2.769095421,-4.273794651,-3.15130043,-2.823389053
,0.040552146,0.031077351,Afg3l2,0,-0.208418846,0.510089874,-0.062437057,0.367610931,0.313907623,0.19540596,0.49133873,0.801981926,-0.087425232,-0.680438995,0.244750023,0.267151833,0.155397415,0.218379021,0.40629673,-0.199979782,0.11059761,0.606191635
,1.700723782,2.531051431,Ca1,6,-3.316334248,-1.647539139,-3.22442627,-4.045177937,-0.85688591,-0.412382126,0.295751572,0.630646706,-0.18706131,0.750717163,-3.912011862,-0.216345787,-4.470631599,-1.751656532,-3.468676567,0.99433136,-0.808599472,-0.140834808
,0.736139699,0.431998576,Aftph,6,-4.478806496,-3.66791296,-3.980314255,-3.463191986,-2.870288849,-3.256679535,-3.380187273,-4.469634533,-3.235193253,-3.546664953,-3.500256538,-3.914780378,-3.752126694,-3.882856846,-3.293839455,-3.1739254,-3.473817825,-3.828968048
,0.330459889,-0.215101276,Agap1,1,-1.860924721,-1.421869278,-1.452020645,-2.146396637,-2.319734573,-1.546102524,-2.642492294,-1.574181557,-2.368553162,-1.722280502,-1.374484062,-1.69696331,-1.701227188,-2.427225351,-1.669850349,-3.184486389,-2.089651108,-1.657922745
,0.572301452,0.176840884,Agap3,0,0.103236198,0.479143143,-0.18731308,0.481534958,0.372659683,0.561979294,0.172290802,0.378354073,0.409078598,0.19799614,0.679579735,0.097477913,0.38028717,0.348992348,0.126601219,0.108123779,-0.085290909,0.658378601
,0.578106562,0.374092068,Agfg1,0,-0.476275444,-0.067626953,-1.459445953,-0.065935135,0.280630112,0.157932281,-0.308732986,-0.211338997,-0.114023209,-0.916744232,0.109675407,-0.030312538,0.062082291,0.002451897,-0.098999977,-0.095983505,0.222322464,0.076108932
,0.318321681,-0.123488937,Agfg2,0,-1.149296761,-1.12843895,-1.644475937,-1.104761124,-1.20316124,-1.278318405,-1.904119492,-1.378348351,-1.564126968,-1.201185226,-1.132365227,-1.431408882,-1.280132294,-1.368603706,-1.333062172,-1.412975311,-1.096973419,-1.116783142
,0.047130513,-0.059512104,Agk,0,-0.00228405,1.381385803,-0.594617844,0.753225327,0.561449051,0.683662415,0.408943176,0.766253471,-0.951944351,0.000944138,0.805098534,0.429436684,0.57982254,0.724762917,0.60447216,-0.257539749,0.513143539,1.425575256
,0.373142862,0.378081764,Agl,0,1.393780708,1.368095398,1.371534348,1.326688766,0.948366165,1.249931335,2.849815369,3.106944084,1.012228012,1.690969467,1.343491554,0.988045692,1.309658051,1.109368324,1.239506721,1.267765045,1.157272339,1.291204453
,0.230159955,-0.109856325,Agmo,7,-3.355613232,-3.182512283,-3.907307863,-3.055627823,-2.999082565,-3.646823883,-3.611436844,-3.655337334,-3.724168777,-3.56603837,-3.1929636,-4.205095291,-3.500764847,-4.238835335,-3.052445412,-3.23725915,-3.820038795,-3.530767441
,0.434804409,-0.348945933,Ago1,3,-3.666497231,-3.165758133,-3.562748194,-2.462129593,-4.041070938,-2.646011353,-3.91549921,-4.41328907,-3.114360809,-3.541820526,-3.270552635,-2.985848427,-2.715286255,-3.121203423,-2.592263222,-3.146326065,-2.756994247,-2.903734207
,0.049574279,0.016841105,Ago2,0,-1.203139305,-1.148935318,-1.372077942,-1.135549545,-0.812473297,-1.107599258,-1.144046783,-1.388743401,-1.325643539,-1.482234955,-1.125849724,-1.147215843,-1.05906868,-1.712319374,-1.085032463,-1.518770218,-1.135465622,-1.048984528
,1.245010667,-0.362386533,Agpat1,0,0.48952198,0.499687195,0.085988998,-0.075391769,-0.538341522,-0.06741333,-0.132698059,0.129990578,-0.246398926,-0.160207748,0.228024483,-0.20632267,0.309921265,0.049498558,0.217759132,-0.117773056,0.120090485,0.531703949
,0.197267839,-0.626879828,Agpat2,3,0.195841789,3.235593796,1.993307114,2.709009171,-3.693422556,1.917804718,1.914691925,2.214875221,3.364795685,2.318136215,1.809025764,-3.319653749,2.383985519,-3.73633194,2.900549889,2.180763245,2.468029022,1.81294632
,0.17183082,0.136919941,Agpat3,0,1.222249031,0.651845932,0.630525589,1.638334274,1.728731155,1.81952095,1.054391861,0.953169823,0.77571106,0.441179276,1.43590641,1.490189552,1.715625763,1.803072929,1.742114067,0.717061996,1.684499741,1.400680542
,0.398880987,0.406080799,Agpat4,1,-2.602540731,-0.289672852,-0.867973328,-0.373104095,-0.294866562,-0.350917816,-0.523305893,-0.523777962,-1.651468277,-0.70283699,-0.343520164,-0.624775887,-0.538642883,-0.921988487,-0.149300575,-0.734067917,-0.191736221,-0.844867706
,0.293589374,0.118104833,Agps,0,-0.250952721,-1.085964203,-0.848398209,-0.74461937,-0.592899323,-0.498022079,-0.641553879,-0.663142204,-0.547170639,-1.049215317,-0.308648109,-0.698716164,-0.845048904,-0.754450798,-0.711295128,-1.207086563,-0.495874405,-0.612930298
,0.492897487,-0.241098166,Agrn,0,-1.064806938,-0.395017624,-0.792741776,-0.922269821,-1.730409622,-1.375282288,-0.815095901,-1.082917213,-0.832010269,-0.862575531,-0.545359612,-1.280428886,-0.819671631,-1.490796089,-1.399931908,-0.971300125,-1.342115402,-0.410276413
,1.409471027,2.464687901,Umod,13,-5.250042439,-3.632753372,-3.808033705,-3.290697575,-1.114431381,-0.72486496,1.194137573,0.054440498,-3.610316038,-2.715200424,-3.79862237,-4.137372971,-2.477298498,-2.926805258,-5.530774593,-4.235826492,-2.834916353,-4.043021679
,0.728289061,0.533494771,Agtpbp1,2,-3.683897495,-1.952136993,-3.724798918,-2.030912399,-2.364702225,-1.973386765,-2.591526031,-2.532633781,-2.231246948,-2.238697052,-2.268898964,-2.918622017,-2.68208313,-2.303835869,-1.971171379,-2.677122116,-2.67263031,-2.147159576
,0.124843,0.050422021,Ahcy,0,3.652436256,4.02478981,3.40464592,3.918720245,3.937433243,4.030267715,3.682332993,3.912852287,3.737270355,3.368003845,3.935830116,3.896952629,4.011823654,3.998141289,3.996315956,3.78207016,3.848215103,4.087415695
,0.176571145,-0.157794237,Ahcyl1,0,-0.85658741,0.000127792,0.653846741,0.063388824,-0.213144302,-0.352304459,-0.257696152,-0.510529518,0.427942276,0.548658371,-0.991127968,-0.036902428,-0.36945343,-0.790034294,-1.695061684,0.3456707,0.486215591,-1.12661171
,0.089297341,-0.022176572,Ahnak,0,7.7302351,7.490877151,7.632896423,7.788223267,7.811849594,7.806287766,7.512422562,7.459788322,7.474761963,7.683128357,7.720431328,7.722821236,7.724695206,7.787320137,7.707510948,7.514116287,7.757282257,7.807920456
,0.315508668,0.129095452,Ahnak2,0,7.100237846,7.3430233,6.611474991,6.911598206,7.356853485,7.267507553,7.127405167,6.894938469,6.950901031,6.754869461,7.492278099,7.429598808,7.328329086,7.190478325,7.082592964,7.106901169,6.771455765,7.64348793
,0.182573323,0.111360448,Ahsa1,0,4.044537544,3.543292999,2.52517128,3.656229019,3.744756699,3.589811325,3.480796814,3.40900135,3.430173874,3.602510452,3.618626595,3.487652779,3.390853882,3.556546211,3.405310631,3.594228745,3.383747101,3.588386536
,0.752027137,0.175991365,Ahsa2,0,-1.463353157,-1.228889465,-1.577529907,-1.669694901,-1.313796997,-1.018707275,-1.20627594,-1.358511925,-1.364732742,-1.247880936,-1.652222633,-1.384877205,-1.424909592,-1.516263008,-1.482937813,-1.808702469,-1.800647736,-1.073150635
,0.071859194,-0.066230536,Ahsg,0,3.006833076,2.047697067,2.03144455,1.371337891,2.293331146,2.038196564,2.658927917,1.686507225,2.293794632,2.079317093,1.286608696,2.832678795,2.053619385,2.936234474,2.246043205,1.775079727,1.80509758,1.27353096
,0.485706108,0.325792687,Aida,0,-0.514605522,-0.765140533,-1.810934067,-2.207290649,-1.034440994,-0.735187531,-1.011463165,-1.363718987,-1.028007507,-1.075649261,-0.742432594,-0.95641613,-0.948015213,-0.938345909,-0.880587578,-0.819829941,-0.560617447,-0.740100861
,0.463708931,-0.445919096,Aif1l,3,-2.097117424,-1.970046997,-3.004574537,-3.144235611,-2.521749496,-3.234523773,-3.318386078,-3.194191933,-1.887052536,-4.271449566,-2.572035789,-2.5788908,-2.932384491,-2.862307549,-3.146594286,-1.272083282,-2.991207123,-2.365781784
,0.859325178,0.335845096,Aifm1,0,0.683650017,0.951305389,0.798885345,0.561946869,1.028926849,0.85632515,1.587871552,1.682642937,0.772493362,0.873559952,0.791724205,0.961316109,1.071401596,1.11393261,1.17664814,0.790809631,0.795694351,0.924051285
,0.530513741,-0.209244149,Aifm2,0,-1.098967552,-0.783729553,-0.937913895,-0.667360306,-1.013637543,-0.981964111,-1.547212601,-1.303990364,-0.457521439,-1.010559082,-1.253773689,-1.20081234,-1.407859802,-1.226054192,-0.890381813,-0.932037354,-1.374246597,-1.188890457
,0.034833261,-0.018878222,Aimp1,0,0.921235085,0.435935974,1.496421814,0.862003326,0.878791809,0.711231232,0.978048325,1.193797112,0.608482361,0.894090652,1.105704308,0.736517906,1.000799179,0.909268379,0.752268791,0.251588821,0.765937805,0.703144073
,0.753114565,0.822726284,Aimp2,0,-0.431536674,0.588842392,-2.224077225,0.552593231,0.264368057,0.546028137,0.876409531,0.758433342,0.53601265,-0.764455795,0.892476082,0.461596489,0.603527069,0.864129066,0.69522953,0.534025192,0.611146927,0.564537048
,0.76123579,0.202674355,Aip,0,0.910408974,1.588775635,1.017679214,1.497304916,1.311878204,1.573923111,1.403203964,1.412526131,1.386590958,1.447345734,1.658047676,1.434309959,1.499481201,1.36909008,1.572773933,1.535057068,1.565052032,1.685842514
,0.098257671,0.126288721,Ak1,0,3.663590431,4.457672119,4.003763199,4.088937759,3.582511902,3.063688278,4.924554825,5.728760719,3.819374084,4.387525558,3.752041817,4.376080513,3.838464737,3.559592247,3.706723213,4.26955986,4.571626663,3.868066788
,0.02654854,-0.016816173,Ak2,0,1.375401497,1.549360275,1.271059036,1.075071335,0.910163879,0.965667725,1.584566116,1.564892769,1.813932419,1.490447998,0.776677132,1.398112297,1.453710556,1.811299324,1.722060204,1.318889618,1.162658691,1.131326675
,0.435995497,0.111238037,Ak3,0,1.694298744,1.68775177,1.281690598,1.539295197,1.717021942,1.477352142,1.852920532,1.548960686,1.937307358,1.465362549,1.635054588,1.612318993,1.824420929,2.036406517,1.873538017,1.811058044,1.611272812,1.614219666
,0.54600355,0.300892932,Ak5,0,-2.143258095,-1.32122612,-2.73888588,-1.55242157,-1.6180439,-1.85152626,-1.49206543,-1.45012188,-1.807598114,-1.981794357,-1.265234947,-1.446396828,-1.601173401,-1.638361931,-1.322749138,-1.99007988,-1.377929688,-1.482772827
,0.116209144,0.117746268,Akap1,4,-4.471329689,-2.954807281,-2.886081696,-2.843695164,-3.267844915,-3.713693619,-2.999061584,-2.323227882,-3.802051544,-3.061590195,-3.031155586,-3.767167091,-3.501834869,-4.408787727,-2.987906456,-4.048833847,-2.776285887,-4.171869278
,0.080808063,-0.037817104,Akap12,0,3.247895241,3.310754776,2.849367142,3.267127991,3.383190155,3.475767136,2.639427185,3.104174614,3.026403427,2.922384262,3.365437508,3.236304283,3.330841064,3.252169609,3.286068916,3.061336517,3.364664078,3.177640915
,0.343562248,-0.234497786,Akap8,7,-3.371283531,-2.988426208,-3.150724411,-3.378108978,-3.514242172,-3.497066498,-4.507400513,-2.800900459,-3.12233305,-3.002101898,-3.752390385,-5.148386478,-3.084588766,-3.243508339,-3.903841734,-3.262496948,-1.884817362,-3.529008865
,0.209914691,-0.05427398,Akr1a1,0,3.349190712,3.123380661,3.031852722,3.184919357,3.427207947,3.111595154,3.134334564,2.942170143,3.272737503,3.004730225,2.933657646,3.191246986,3.057727814,3.43067646,3.087195396,3.213785172,3.000154495,3.30582428
,0.3920072,0.108442,Akr1b1,0,4.341418266,4.243112564,4.160642624,4.497486115,4.586006165,4.61473465,4.652517319,4.423075676,4.355690002,4.045387268,4.256337166,4.252795219,4.214492798,4.57794857,4.364935875,4.226089478,4.509336472,4.153427124
,1.132402446,1.621804774,Akr1b10,3,-3.846050501,-0.780099869,-3.76900959,-0.756298065,-0.968225479,-0.520214081,0.119688034,0.2479105,-0.884881973,-2.550485373,-0.106209755,-0.613337517,-0.536893845,-0.494690895,-0.414731026,-1.407400131,-0.940944672,-0.017202377
,0.701150701,1.178669751,Akr1b8,2,-3.679875851,-0.553329468,-3.932166815,-1.30963707,-0.576034546,-0.874620438,-1.097797394,-0.787669182,-0.462917328,-3.763605118,-0.767933846,-1.009446144,-0.692811966,-0.649615288,-0.58680439,-1.049591064,-0.634796143,-0.677648544
